,id,ventas,,
59885,562715,107.7324,0%,
59886,895066,107.7324,0%,
59887,586149,107.7222,0%,
59888,689865,107.7222,0%,
59889,332748,107.712,0%,
59890,825356,107.712,0%,
59891,292618,107.7018,0%,
59892,443642,107.7018,0%,
59893,689246,107.7018,0%,
59894,697113,107.7018,0%,
59895,803659,107.7018,0%,
59896,772252,107.6916,0%,
59897,944068,107.6916,0%,
59898,252163,107.6814,0%,
59899,301394,107.6814,0%,
59900,706097,107.6814,0%,
59901,813496,107.6814,0%,
59902,702015,107.6712,0%,
59903,492988,107.661,0%,
59904,575245,107.661,0%,
59905,312513,107.6406,0%,
59906,385643,107.6406,0%,
59907,785983,107.6304,0%,
59908,914750,107.6304,0%,
59909,250580,107.6202,0%,
59910,730875,107.6202,0%,
59911,817247,107.6202,0%,
59912,637934,107.61,0%,
59913,317600,107.5998,0%,
59914,570643,107.5998,0%,
59915,616648,107.5998,0%,
59916,861072,107.5998,0%,
59917,266140,107.5896,0%,
59918,791845,107.5896,0%,
59919,858025,107.5794,0%,
59920,974849,107.5794,0%,
59921,274352,107.5692,0%,
59922,454061,107.5692,0%,
59923,665627,107.559,0%,
59924,315669,107.5488,0%,
59925,594374,107.5488,0%,
59926,800098,107.5488,0%,
59927,900807,107.5488,0%,
59928,690606,107.5386,0%,
59929,720010,107.5284,0%,
59930,318119,107.5182,0%,
59931,440951,107.5182,0%,
59932,833521,107.5182,0%,
59933,898160,107.4978,0%,
59934,952054,107.4978,0%,
59935,193394,107.4876,0%,
59936,443766,107.4876,0%,
59937,456552,107.4876,0%,
59938,504176,107.4876,0%,
59939,863829,107.4876,0%,
59940,326407,107.4774,0%,
59941,645800,107.4672,0%,
59942,700374,107.457,0%,
59943,725304,107.457,0%,
59944,162072,107.4468,0%,
59945,270794,107.4366,0%,
59946,393595,107.4366,0%,
59947,404035,107.4264,0%,
59948,435003,107.4162,0%,
59949,534343,107.4162,0%,
59950,705405,107.4162,0%,
59951,478349,107.406,0%,
59952,491015,107.406,0%,
59953,571273,107.406,0%,
59954,652583,107.406,0%,
59955,811657,107.3958,0%,
59956,314814,107.3856,0%,
59957,717048,107.3856,0%,
59958,875553,107.3754,0%,
59959,371442,107.3652,0%,
59960,430777,107.3652,0%,
59961,274145,107.355,0%,
59962,285962,107.355,0%,
59963,543235,107.355,0%,
59964,593806,107.355,0%,
59965,663547,107.355,0%,
59966,896855,107.3448,0%,
59967,589812,107.3346,0%,
59968,959563,107.3346,0%,
59969,707358,107.3244,0%,
59970,763553,107.3244,0%,
59971,756383,107.3142,0%,
59972,473603,107.304,0%,
59973,918125,107.304,0%,
59974,454095,107.2938,0%,
59975,745121,107.2938,0%,
59976,951690,107.2938,0%,
59977,346597,107.2836,0%,
59978,444560,107.2836,0%,
59979,308029,107.2632,0%,
59980,596108,107.2632,0%,
59981,957025,107.2632,0%,
59982,981250,107.2632,0%,
59983,535555,107.253,0%,
59984,580065,107.253,0%,
59985,586278,107.253,0%,
59986,710478,107.253,0%,
59987,434915,107.2428,0%,
59988,507541,107.2428,0%,
59989,604796,107.2428,0%,
59990,698279,107.2224,0%,
59991,424807,107.202,0%,
59992,740490,107.202,0%,
59993,363180,107.1918,0%,
59994,776014,107.1918,0%,
59995,283529,107.1816,0%,
59996,393974,107.1816,0%,
59997,668564,107.151,0%,
59998,530915,107.1204,0%,
59999,727228,107.1204,0%,
60000,625668,107.1102,0%,
60001,676896,107.1,0%,
60002,750874,107.1,0%,
60003,798191,107.1,0%,
60004,923664,107.1,0%,
60005,634214,107.0898,0%,
60006,877961,107.0898,0%,
60007,261315,107.0796,0%,
60008,367400,107.0796,0%,
60009,447153,107.0796,0%,
60010,460970,107.0796,0%,
60011,467213,107.0796,0%,
60012,586377,107.0694,0%,
60013,707254,107.0694,0%,
60014,730864,107.0694,0%,
60015,918995,107.0694,0%,
60016,374113,107.0592,0%,
60017,344293,107.049,0%,
60018,557967,107.049,0%,
60019,744302,107.049,0%,
60020,844233,107.049,0%,
60021,380819,107.0388,0%,
60022,761390,107.0388,0%,
60023,851502,107.0388,0%,
60024,405605,107.0286,0%,
60025,521374,107.0286,0%,
60026,279427,107.0184,0%,
60027,292700,107.0184,0%,
60028,577589,107.0184,0%,
60029,896957,107.0184,0%,
60030,761498,106.9878,0%,
60031,950575,106.9878,0%,
60032,629486,106.9776,0%,
60033,902870,106.9776,0%,
60034,581901,106.9674,0%,
60035,850105,106.9674,0%,
60036,399773,106.9572,0%,
60037,801283,106.9572,0%,
60038,863761,106.9572,0%,
60039,322494,106.947,0%,
60040,717769,106.947,0%,
60041,682547,106.9368,0%,
60042,710859,106.9368,0%,
60043,753237,106.9368,0%,
60044,507034,106.9266,0%,
60045,885380,106.9266,0%,
60046,560498,106.9164,0%,
60047,458880,106.9062,0%,
60048,495776,106.9062,0%,
60049,570568,106.8858,0%,
60050,725117,106.8858,0%,
60051,829354,106.8858,0%,
60052,380814,106.8756,0%,
60053,430635,106.8756,0%,
60054,352097,106.8654,0%,
60055,369542,106.8654,0%,
60056,264288,106.845,0%,
60057,775729,106.845,0%,
60058,782877,106.845,0%,
60059,835763,106.8246,0%,
60060,711850,106.8144,0%,
60061,788030,106.8144,0%,
60062,940531,106.8144,0%,
60063,772932,106.8042,0%,
60064,876837,106.794,0%,
60065,989141,106.794,0%,
60066,554774,106.7838,0%,
60067,654337,106.7838,0%,
60068,285770,106.7736,0%,
60069,619846,106.7736,0%,
60070,647997,106.7736,0%,
60071,730672,106.7736,0%,
60072,762072,106.7736,0%,
60073,706864,106.7634,0%,
60074,723548,106.7634,0%,
60075,496886,106.7532,0%,
60076,556451,106.7532,0%,
60077,552126,106.743,0%,
60078,553241,106.743,0%,
60079,774389,106.743,0%,
60080,853826,106.743,0%,
60081,525097,106.7328,0%,
60082,584872,106.7328,0%,
60083,612867,106.7328,0%,
60084,956920,106.7328,0%,
60085,162598,106.7226,0%,
60086,251119,106.7124,0%,
60087,388177,106.7124,0%,
60088,532989,106.7124,0%,
60089,634192,106.7022,0%,
60090,868209,106.7022,0%,
60091,420997,106.6818,0%,
60092,838515,106.6818,0%,
60093,637880,106.6716,0%,
60094,702072,106.6716,0%,
60095,713630,106.6716,0%,
60096,742420,106.6716,0%,
60097,295059,106.6614,0%,
60098,382896,106.6614,0%,
60099,466759,106.6614,0%,
60100,490303,106.6614,0%,
60101,992555,106.6614,0%,
60102,766734,106.6512,0%,
60103,829409,106.6512,0%,
60104,905599,106.6512,0%,
60105,353557,106.641,0%,
60106,362633,106.641,0%,
60107,687345,106.641,0%,
60108,301986,106.6308,0%,
60109,807808,106.6308,0%,
60110,921254,106.6308,0%,
60111,640477,106.6206,0%,
60112,708884,106.6206,0%,
60113,305504,106.6104,0%,
60114,835877,106.6104,0%,
60115,265477,106.6002,0%,
60116,411766,106.6002,0%,
60117,417898,106.6002,0%,
60118,960216,106.6002,0%,
60119,493354,106.59,0%,
60120,574858,106.59,0%,
60121,720765,106.5798,0%,
60122,274564,106.5594,0%,
60123,655490,106.5594,0%,
60124,658141,106.5186,0%,
60125,967277,106.5186,0%,
60126,252299,106.5084,0%,
60127,306206,106.4982,0%,
60128,941393,106.4982,0%,
60129,731812,106.488,0%,
60130,984406,106.488,0%,
60131,506879,106.4676,0%,
60132,535031,106.4676,0%,
60133,864717,106.4676,0%,
60134,424231,106.4574,0%,
60135,672072,106.4574,0%,
60136,405931,106.437,0%,
60137,506525,106.437,0%,
60138,529973,106.437,0%,
60139,539054,106.437,0%,
60140,574221,106.437,0%,
60141,636398,106.437,0%,
60142,521882,106.4268,0%,
60143,815605,106.4268,0%,
60144,949278,106.4268,0%,
60145,606585,106.4166,0%,
60146,940524,106.4166,0%,
60147,259386,106.4064,0%,
60148,280539,106.4064,0%,
60149,509045,106.4064,0%,
60150,544418,106.386,0%,
60151,868823,106.3758,0%,
60152,954805,106.3758,0%,
60153,297590,106.3656,0%,
60154,665683,106.3554,0%,
60155,422121,106.3452,0%,
60156,510659,106.335,0%,
60157,691052,106.335,0%,
60158,717122,106.335,0%,
60159,986517,106.335,0%,
60160,385751,106.3146,0%,
60161,905945,106.3146,0%,
60162,664598,106.3044,0%,
60163,868710,106.3044,0%,
60164,698756,106.284,0%,
60165,987717,106.284,0%,
60166,923118,106.2738,0%,
60167,862700,106.2534,0%,
60168,990770,106.2432,0%,
60169,591568,106.233,0%,
60170,616220,106.233,0%,
60171,651631,106.233,0%,
60172,877099,106.233,0%,
60173,892296,106.233,0%,
60174,877648,106.2024,0%,
60175,352765,106.1922,0%,
60176,423566,106.1922,0%,
60177,251987,106.182,0%,
60178,500152,106.182,0%,
60179,683245,106.182,0%,
60180,335419,106.1718,0%,
60181,653287,106.1718,0%,
60182,737926,106.1718,0%,
60183,532135,106.1616,0%,
60184,270812,106.1514,0%,
60185,287223,106.1514,0%,
60186,430198,106.1514,0%,
60187,482280,106.1514,0%,
60188,484069,106.1514,0%,
60189,465504,106.1412,0%,
60190,663281,106.1412,0%,
60191,974297,106.1412,0%,
60192,276909,106.131,0%,
60193,365807,106.131,0%,
60194,413860,106.131,0%,
60195,499544,106.131,0%,
60196,907980,106.131,0%,
60197,332055,106.1208,0%,
60198,700712,106.1208,0%,
60199,758869,106.1208,0%,
60200,463566,106.1004,0%,
60201,929064,106.1004,0%,
60202,930944,106.1004,0%,
60203,315537,106.0902,0%,
60204,337754,106.0902,0%,
60205,765045,106.0902,0%,
60206,317334,106.0698,0%,
60207,503511,106.0698,0%,
60208,779153,106.0596,0%,
60209,615213,106.0494,0%,
60210,650100,106.0494,0%,
60211,942910,106.0494,0%,
60212,987060,106.0494,0%,
60213,337392,106.0392,0%,
60214,403510,106.0392,0%,
60215,485572,106.0392,0%,
60216,724749,106.0392,0%,
60217,569481,106.029,0%,
60218,583210,106.029,0%,
60219,723782,106.0188,0%,
60220,370991,106.0086,0%,
60221,443109,106.0086,0%,
60222,547884,106.0086,0%,
60223,656280,105.9984,0%,
60224,779396,105.9984,0%,
60225,898667,105.9984,0%,
60226,271245,105.9882,0%,
60227,515400,105.9882,0%,
60228,928567,105.9882,0%,
60229,812080,105.978,0%,
60230,474084,105.9576,0%,
60231,579478,105.9576,0%,
60232,889965,105.9576,0%,
60233,938880,105.9576,0%,
60234,997816,105.9576,0%,
60235,393648,105.9474,0%,
60236,868542,105.9372,0%,
60237,897428,105.9372,0%,
60238,418397,105.9168,0%,
60239,531115,105.9168,0%,
60240,398103,105.9066,0%,
60241,549591,105.9066,0%,
60242,600213,105.9066,0%,
60243,967743,105.9066,0%,
60244,655936,105.8964,0%,
60245,318040,105.8862,0%,
60246,636014,105.876,0%,
60247,952882,105.876,0%,
60248,299167,105.8658,0%,
60249,348563,105.8658,0%,
60250,384525,105.8658,0%,
60251,334763,105.8556,0%,
60252,451516,105.8556,0%,
60253,584900,105.8556,0%,
60254,977310,105.8556,0%,
60255,449395,105.8454,0%,
60256,283544,105.8352,0%,
60257,522311,105.8352,0%,
60258,546781,105.8352,0%,
60259,758533,105.8352,0%,
60260,306011,105.825,0%,
60261,674987,105.8148,0%,
60262,328146,105.8046,0%,
60263,517869,105.8046,0%,
60264,539959,105.8046,0%,
60265,868974,105.8046,0%,
60266,285554,105.7944,0%,
60267,810490,105.7944,0%,
60268,843738,105.7944,0%,
60269,268544,105.7842,0%,
60270,722258,105.7842,0%,
60271,593204,105.774,0%,
60272,977198,105.774,0%,
60273,999037,105.774,0%,
60274,382019,105.7638,0%,
60275,521171,105.7638,0%,
60276,825195,105.7638,0%,
60277,849740,105.7536,0%,
60278,932397,105.7536,0%,
60279,853306,105.7434,0%,
60280,921943,105.7434,0%,
60281,635178,105.723,0%,
60282,344623,105.7128,0%,
60283,447944,105.7026,0%,
60284,621287,105.7026,0%,
60285,271634,105.6924,0%,
60286,350584,105.6924,0%,
60287,484645,105.6924,0%,
60288,485089,105.6924,0%,
60289,665799,105.6822,0%,
60290,947605,105.6822,0%,
60291,460513,105.672,0%,
60292,538637,105.672,0%,
60293,605373,105.672,0%,
60294,926429,105.672,0%,
60295,310295,105.6618,0%,
60296,682534,105.6618,0%,
60297,763417,105.6618,0%,
60298,253122,105.6516,0%,
60299,421404,105.6516,0%,
60300,967269,105.6516,0%,
60301,549779,105.6414,0%,
60302,825401,105.6414,0%,
60303,989844,105.6414,0%,
60304,334605,105.6312,0%,
60305,835622,105.6312,0%,
60306,901086,105.6312,0%,
60307,307462,105.621,0%,
60308,415862,105.621,0%,
60309,713042,105.6006,0%,
60310,723833,105.6006,0%,
60311,410828,105.5904,0%,
60312,740465,105.5802,0%,
60313,529320,105.5598,0%,
60314,463910,105.5496,0%,
60315,595897,105.5496,0%,
60316,623084,105.5394,0%,
60317,689886,105.5394,0%,
60318,415354,105.5292,0%,
60319,512240,105.5292,0%,
60320,947085,105.5292,0%,
60321,978054,105.5292,0%,
60322,287801,105.519,0%,
60323,330330,105.519,0%,
60324,641609,105.519,0%,
60325,865313,105.519,0%,
60326,380620,105.5088,0%,
60327,612813,105.5088,0%,
60328,782100,105.5088,0%,
60329,154989,105.4884,0%,
60330,739890,105.4884,0%,
60331,561485,105.4782,0%,
60332,461670,105.468,0%,
60333,606507,105.468,0%,
60334,580473,105.4578,0%,
60335,634161,105.4476,0%,
60336,748418,105.4374,0%,
60337,859779,105.4374,0%,
60338,286127,105.4272,0%,
60339,602208,105.4272,0%,
60340,730822,105.4272,0%,
60341,255137,105.417,0%,
60342,800110,105.417,0%,
60343,358600,105.4068,0%,
60344,333882,105.3864,0%,
60345,747717,105.3864,0%,
60346,259635,105.3762,0%,
60347,406235,105.3762,0%,
60348,527961,105.3762,0%,
60349,591457,105.3762,0%,
60350,695165,105.366,0%,
60351,772373,105.366,0%,
60352,686867,105.3558,0%,
60353,749201,105.3558,0%,
60354,917737,105.3558,0%,
60355,371421,105.3456,0%,
60356,424587,105.3456,0%,
60357,755444,105.3456,0%,
60358,809404,105.3456,0%,
60359,834827,105.3456,0%,
60360,518479,105.3354,0%,
60361,473445,105.3252,0%,
60362,576248,105.3252,0%,
60363,253029,105.315,0%,
60364,510914,105.315,0%,
60365,266862,105.3048,0%,
60366,422246,105.3048,0%,
60367,860339,105.3048,0%,
60368,503916,105.2946,0%,
60369,286612,105.2844,0%,
60370,484593,105.2844,0%,
60371,762991,105.2844,0%,
60372,865814,105.2844,0%,
60373,329128,105.2742,0%,
60374,592527,105.2742,0%,
60375,618648,105.2742,0%,
60376,680969,105.2742,0%,
60377,829679,105.2742,0%,
60378,881194,105.2742,0%,
60379,884775,105.2742,0%,
60380,954255,105.264,0%,
60381,278881,105.2538,0%,
60382,389295,105.2538,0%,
60383,937404,105.2538,0%,
60384,421485,105.2436,0%,
60385,341654,105.2334,0%,
60386,437496,105.2334,0%,
60387,639434,105.2334,0%,
60388,649779,105.2334,0%,
60389,705196,105.2334,0%,
60390,729749,105.2334,0%,
60391,778098,105.2334,0%,
60392,919914,105.2334,0%,
60393,713304,105.213,0%,
60394,719965,105.213,0%,
60395,613922,105.2028,0%,
60396,413042,105.1926,0%,
60397,557567,105.1926,0%,
60398,542234,105.1824,0%,
60399,605689,105.1824,0%,
60400,830826,105.1722,0%,
60401,484693,105.162,0%,
60402,828144,105.162,0%,
60403,931092,105.162,0%,
60404,329943,105.1518,0%,
60405,525636,105.1518,0%,
60406,427821,105.1416,0%,
60407,574254,105.1212,0%,
60408,284415,105.111,0%,
60409,577822,105.111,0%,
60410,765585,105.111,0%,
60411,808029,105.111,0%,
60412,739376,105.1008,0%,
60413,932393,105.1008,0%,
60414,720794,105.0906,0%,
60415,831491,105.0906,0%,
60416,645371,105.0804,0%,
60417,807969,105.0804,0%,
60418,338283,105.06,0%,
60419,283952,105.0498,0%,
60420,800825,105.0498,0%,
60421,397366,105.0396,0%,
60422,449398,105.0396,0%,
60423,641461,105.0396,0%,
60424,858481,105.0396,0%,
60425,355382,105.0294,0%,
60426,507788,105.0294,0%,
60427,673013,105.0294,0%,
60428,706913,105.0294,0%,
60429,992462,105.0294,0%,
60430,973130,105.0192,0%,
60431,530424,105.009,0%,
60432,720347,105.009,0%,
60433,799982,105.009,0%,
60434,608487,104.9886,0%,
60435,643337,104.9784,0%,
60436,663218,104.9784,0%,
60437,867986,104.9682,0%,
60438,872323,104.9682,0%,
60439,778595,104.958,0%,
60440,929899,104.958,0%,
60441,411809,104.9478,0%,
60442,278810,104.9376,0%,
60443,759746,104.9376,0%,
60444,685127,104.9172,0%,
60445,955357,104.907,0%,
60446,993843,104.907,0%,
60447,520985,104.8968,0%,
60448,555917,104.8968,0%,
60449,166847,104.8866,0%,
60450,275678,104.8866,0%,
60451,728500,104.8866,0%,
60452,765312,104.8866,0%,
60453,848143,104.8866,0%,
60454,443362,104.8764,0%,
60455,774431,104.8764,0%,
60456,795398,104.8764,0%,
60457,351906,104.8662,0%,
60458,722010,104.8662,0%,
60459,848221,104.8662,0%,
60460,731301,104.856,0%,
60461,383071,104.8458,0%,
60462,675726,104.8458,0%,
60463,784106,104.8458,0%,
60464,892377,104.8458,0%,
60465,794526,104.8356,0%,
60466,260243,104.8254,0%,
60467,544415,104.8254,0%,
60468,826807,104.8152,0%,
60469,266933,104.805,0%,
60470,354674,104.805,0%,
60471,251751,104.7948,0%,
60472,402096,104.7948,0%,
60473,420911,104.7948,0%,
60474,467423,104.7948,0%,
60475,497232,104.7948,0%,
60476,553117,104.7948,0%,
60477,671749,104.7948,0%,
60478,805161,104.7948,0%,
60479,158335,104.7846,0%,
60480,313661,104.7846,0%,
60481,390477,104.7744,0%,
60482,784216,104.7642,0%,
60483,918855,104.754,0%,
60484,967671,104.7438,0%,
60485,490035,104.7336,0%,
60486,573711,104.7336,0%,
60487,265783,104.7234,0%,
60488,346250,104.7234,0%,
60489,451690,104.7234,0%,
60490,902544,104.7234,0%,
60491,258405,104.7132,0%,
60492,692289,104.7132,0%,
60493,884474,104.7132,0%,
60494,663323,104.703,0%,
60495,680307,104.703,0%,
60496,858642,104.703,0%,
60497,171683,104.6928,0%,
60498,396921,104.6928,0%,
60499,822889,104.6928,0%,
60500,938622,104.6928,0%,
60501,752777,104.6826,0%,
60502,681953,104.6724,0%,
60503,876638,104.6724,0%,
60504,929597,104.6724,0%,
60505,856119,104.652,0%,
60506,875590,104.652,0%,
60507,459369,104.6418,0%,
60508,338564,104.6316,0%,
60509,814601,104.6316,0%,
60510,349330,104.6214,0%,
60511,357702,104.6214,0%,
60512,451495,104.6112,0%,
60513,788848,104.601,0%,
60514,871370,104.5908,0%,
60515,422965,104.5806,0%,
60516,270295,104.5602,0%,
60517,297223,104.5602,0%,
60518,534514,104.5398,0%,
60519,916206,104.5398,0%,
60520,980385,104.5398,0%,
60521,503831,104.5296,0%,
60522,308428,104.5194,0%,
60523,576676,104.5194,0%,
60524,778710,104.5194,0%,
60525,831417,104.5092,0%,
60526,743253,104.499,0%,
60527,278123,104.4888,0%,
60528,435738,104.4888,0%,
60529,504399,104.4888,0%,
60530,976262,104.4888,0%,
60531,344868,104.4786,0%,
60532,309241,104.4684,0%,
60533,503272,104.4684,0%,
60534,642425,104.4684,0%,
60535,918719,104.4684,0%,
60536,900086,104.448,0%,
60537,956972,104.448,0%,
60538,262115,104.4378,0%,
60539,373401,104.4378,0%,
60540,382012,104.4378,0%,
60541,665615,104.4174,0%,
60542,394446,104.4072,0%,
60543,281670,104.397,0%,
60544,634753,104.3868,0%,
60545,694377,104.3766,0%,
60546,313845,104.3664,0%,
60547,451887,104.3664,0%,
60548,566507,104.3664,0%,
60549,508160,104.3562,0%,
60550,612694,104.3562,0%,
60551,674199,104.346,0%,
60552,789973,104.346,0%,
60553,337615,104.3358,0%,
60554,292565,104.3256,0%,
60555,352630,104.3154,0%,
60556,466695,104.295,0%,
60557,661597,104.295,0%,
60558,690469,104.2848,0%,
60559,635266,104.2746,0%,
60560,439937,104.2644,0%,
60561,463625,104.2644,0%,
60562,617777,104.2644,0%,
60563,700125,104.2644,0%,
60564,844344,104.2644,0%,
60565,933807,104.2644,0%,
60566,499414,104.2542,0%,
60567,651716,104.2542,0%,
60568,994498,104.2542,0%,
60569,828236,104.244,0%,
60570,453376,104.2338,0%,
60571,491981,104.2338,0%,
60572,922646,104.2338,0%,
60573,273610,104.2134,0%,
60574,303128,104.2134,0%,
60575,793236,104.2134,0%,
60576,537149,104.2032,0%,
60577,611568,104.193,0%,
60578,396481,104.1828,0%,
60579,415078,104.1828,0%,
60580,418157,104.1624,0%,
60581,901060,104.1624,0%,
60582,349037,104.142,0%,
60583,795391,104.1318,0%,
60584,606146,104.1216,0%,
60585,743840,104.1216,0%,
60586,400976,104.1114,0%,
60587,251308,104.1012,0%,
60588,949170,104.1012,0%,
60589,748003,104.091,0%,
60590,475612,104.0808,0%,
60591,631255,104.0706,0%,
60592,288565,104.0604,0%,
60593,173195,104.0502,0%,
60594,505836,104.0502,0%,
60595,651175,104.04,0%,
60596,880917,104.04,0%,
60597,363760,104.0298,0%,
60598,437263,104.0196,0%,
60599,644117,104.0196,0%,
60600,424046,104.0094,0%,
60601,437879,104.0094,0%,
60602,462962,104.0094,0%,
60603,324706,103.9992,0%,
60604,868920,103.9992,0%,
60605,692504,103.989,0%,
60606,270678,103.9788,0%,
60607,317807,103.9686,0%,
60608,524957,103.9686,0%,
60609,551259,103.9686,0%,
60610,850029,103.9686,0%,
60611,467720,103.9584,0%,
60612,492924,103.9482,0%,
60613,764603,103.9482,0%,
60614,788497,103.9482,0%,
60615,724945,103.938,0%,
60616,298587,103.9278,0%,
60617,382833,103.9176,0%,
60618,257640,103.887,0%,
60619,686660,103.887,0%,
60620,359849,103.8768,0%,
60621,480170,103.8768,0%,
60622,485171,103.8768,0%,
60623,532853,103.8768,0%,
60624,288178,103.8564,0%,
60625,321268,103.8564,0%,
60626,974945,103.8462,0%,
60627,454347,103.836,0%,
60628,715474,103.836,0%,
60629,926217,103.836,0%,
60630,947373,103.8156,0%,
60631,539861,103.8054,0%,
60632,606125,103.7952,0%,
60633,810420,103.7952,0%,
60634,815828,103.7952,0%,
60635,845382,103.7952,0%,
60636,604089,103.785,0%,
60637,714729,103.785,0%,
60638,385942,103.7748,0%,
60639,697124,103.7748,0%,
60640,965535,103.7748,0%,
60641,309958,103.7646,0%,
60642,323811,103.7646,0%,
60643,735950,103.7544,0%,
60644,816419,103.7544,0%,
60645,888454,103.7442,0%,
60646,358090,103.734,0%,
60647,445634,103.734,0%,
60648,599159,103.734,0%,
60649,962591,103.734,0%,
60650,621799,103.7238,0%,
60651,641412,103.7136,0%,
60652,739134,103.7136,0%,
60653,819978,103.7136,0%,
60654,454168,103.7034,0%,
60655,564692,103.7034,0%,
60656,939972,103.7034,0%,
60657,553007,103.6932,0%,
60658,338171,103.683,0%,
60659,490276,103.6728,0%,
60660,941976,103.6728,0%,
60661,566187,103.6626,0%,
60662,727408,103.6626,0%,
60663,795120,103.6524,0%,
60664,261161,103.632,0%,
60665,286252,103.632,0%,
60666,440769,103.632,0%,
60667,486506,103.632,0%,
60668,657438,103.632,0%,
60669,388548,103.6218,0%,
60670,927170,103.6218,0%,
60671,709530,103.6116,0%,
60672,369337,103.6014,0%,
60673,315231,103.5912,0%,
60674,707456,103.5912,0%,
60675,930906,103.5912,0%,
60676,368221,103.581,0%,
60677,672732,103.581,0%,
60678,992666,103.581,0%,
60679,263430,103.5708,0%,
60680,583575,103.5708,0%,
60681,588034,103.5606,0%,
60682,817756,103.5606,0%,
60683,427486,103.5504,0%,
60684,276498,103.5402,0%,
60685,625844,103.5402,0%,
60686,676170,103.5402,0%,
60687,697918,103.5402,0%,
60688,941963,103.5402,0%,
60689,278994,103.53,0%,
60690,431531,103.5198,0%,
60691,584474,103.5198,0%,
60692,998465,103.5198,0%,
60693,635466,103.5096,0%,
60694,438026,103.4994,0%,
60695,902731,103.4994,0%,
60696,318487,103.4892,0%,
60697,849727,103.4892,0%,
60698,328484,103.4688,0%,
60699,298824,103.4586,0%,
60700,708471,103.4586,0%,
60701,881871,103.4586,0%,
60702,415694,103.4484,0%,
60703,451352,103.4484,0%,
60704,608583,103.4484,0%,
60705,621543,103.4484,0%,
60706,469199,103.4382,0%,
60707,740555,103.4382,0%,
60708,298749,103.428,0%,
60709,880109,103.428,0%,
60710,427656,103.4178,0%,
60711,968443,103.4178,0%,
60712,642304,103.4076,0%,
60713,329682,103.3974,0%,
60714,799631,103.3872,0%,
60715,921930,103.3872,0%,
60716,270103,103.3566,0%,
60717,419092,103.3566,0%,
60718,478805,103.3566,0%,
60719,334296,103.3464,0%,
60720,801139,103.3464,0%,
60721,309242,103.3362,0%,
60722,393205,103.3362,0%,
60723,834821,103.3362,0%,
60724,265246,103.326,0%,
60725,399067,103.326,0%,
60726,941537,103.326,0%,
60727,962961,103.326,0%,
60728,292551,103.3158,0%,
60729,367661,103.3056,0%,
60730,334823,103.2954,0%,
60731,524201,103.2954,0%,
60732,837812,103.2954,0%,
60733,863536,103.2954,0%,
60734,288110,103.2852,0%,
60735,517462,103.2852,0%,
60736,967232,103.2852,0%,
60737,270602,103.275,0%,
60738,659713,103.275,0%,
60739,833537,103.275,0%,
60740,307530,103.2648,0%,
60741,353466,103.2648,0%,
60742,701391,103.2648,0%,
60743,955421,103.2648,0%,
60744,684587,103.2546,0%,
60745,523103,103.2444,0%,
60746,655154,103.224,0%,
60747,668423,103.224,0%,
60748,764060,103.224,0%,
60749,715607,103.2138,0%,
60750,276966,103.2036,0%,
60751,535746,103.2036,0%,
60752,775889,103.1934,0%,
60753,929179,103.1934,0%,
60754,544745,103.1832,0%,
60755,969758,103.1832,0%,
60756,386934,103.173,0%,
60757,413183,103.1526,0%,
60758,272154,103.1424,0%,
60759,555529,103.1424,0%,
60760,903916,103.1322,0%,
60761,488739,103.122,0%,
60762,602933,103.122,0%,
60763,648776,103.122,0%,
60764,720728,103.122,0%,
60765,901055,103.122,0%,
60766,355212,103.1118,0%,
60767,650443,103.1118,0%,
60768,851001,103.1118,0%,
60769,403365,103.1016,0%,
60770,860908,103.1016,0%,
60771,979331,103.1016,0%,
60772,709333,103.0812,0%,
60773,594723,103.071,0%,
60774,293398,103.0608,0%,
60775,298713,103.0506,0%,
60776,785549,103.0506,0%,
60777,310058,103.0404,0%,
60778,421212,103.0404,0%,
60779,252538,103.0302,0%,
60780,282664,103.02,0%,
60781,339728,103.02,0%,
60782,358081,103.02,0%,
60783,479626,103.02,0%,
60784,762322,103.02,0%,
60785,587459,103.0098,0%,
60786,322546,102.9996,0%,
60787,525454,102.9996,0%,
60788,560325,102.9996,0%,
60789,887627,102.9996,0%,
60790,694610,102.9894,0%,
60791,251513,102.969,0%,
60792,263409,102.9588,0%,
60793,679171,102.9588,0%,
60794,270031,102.9486,0%,
60795,328873,102.9384,0%,
60796,842849,102.9384,0%,
60797,971212,102.9384,0%,
60798,358678,102.918,0%,
60799,659553,102.918,0%,
60800,664523,102.918,0%,
60801,967003,102.918,0%,
60802,884841,102.9078,0%,
60803,357693,102.8976,0%,
60804,673844,102.8874,0%,
60805,844506,102.8874,0%,
60806,411774,102.8772,0%,
60807,418978,102.8772,0%,
60808,441781,102.8772,0%,
60809,842706,102.8568,0%,
60810,895098,102.8568,0%,
60811,626067,102.8466,0%,
60812,546332,102.8364,0%,
60813,759032,102.8262,0%,
60814,316874,102.816,0%,
60815,620302,102.816,0%,
60816,744323,102.816,0%,
60817,898952,102.816,0%,
60818,448894,102.8058,0%,
60819,830690,102.7956,0%,
60820,331101,102.765,0%,
60821,393336,102.765,0%,
60822,599543,102.765,0%,
60823,342453,102.7446,0%,
60824,283553,102.7344,0%,
60825,375631,102.7242,0%,
60826,675829,102.714,0%,
60827,996750,102.714,0%,
60828,969749,102.7038,0%,
60829,324874,102.6834,0%,
60830,574026,102.6834,0%,
